Ticker,pct change,Sector,Industry,Full Time Emp,Year
MEI,-13.634935595350308,Technology,Electronic Components,6044,2015
AMWD,48.57464366091523,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9900,2015
UBA,-22.141372141372152,Real Estate,REIT-Retail,105,2015
WGO,0.050251256281397046,Consumer Cyclical,Recreational Vehicles,5505,2015
CCS,9.090909090909086,Consumer Cyclical,Residential Construction,1460,2015
EXLS,34.60939238815936,Technology,Information Technology Services,31700,2015
XNCR,-3.625170998632019,Healthcare,Biotechnology,166,2015
MLI,-15.830258302583022,Industrials,Metal Fabrication,4964,2015
ANF,5.481481481481483,Consumer Cyclical,Apparel Retail,8000,2015
CYTK,32.21797323135756,Healthcare,Biotechnology,156,2015
AMBC,-73.52732434350602,Financial Services,Insurance-Specialty,103,2015
NWN,1.383125864453671,Utilities,Utilities-Regulated Gas,1200,2015
HMN,8.167570825798677,Financial Services,Insurance-Property & Casualty,1538,2015
CUBI,27.8104335047759,Financial Services,Banks-Regional,881,2015
FWRD,-4.394326900720764,Industrials,Integrated Freight & Logistics,4640,2015
HMST,18.654997696913867,Financial Services,Banks-Regional,999,2015
CORT,41.566265060240966,Healthcare,Biotechnology,206,2015
SXC,-335.1585014409221,Basic Materials,Coking Coal,1171,2015
SFNC,27.1417445482866,Financial Services,Banks-Regional,2904,2015
RWT,-50.98484848484849,Real Estate,REIT-Mortgage,372,2015
MED,-4.312047399605011,Consumer Cyclical,Personal Services,550,2015
KLIC,-29.991431019708653,Technology,Semiconductor Equipment & Materials,2544,2015
UFI,-14.493783303730012,Consumer Cyclical,Textile Manufacturing,2560,2015
VNDA,-19.54887218045113,Healthcare,Biotechnology,284,2015
VICR,-18.0921052631579,Technology,Electronic Components,993,2015
GBX,-59.19681177191908,Industrials,Railroads,10600,2015
LL,-263.7672811059908,Consumer Cyclical,Home Improvement Retail,2090,2015
KWR,-2.1485891793942486,Basic Materials,Specialty Chemicals,4500,2015
CPE,34.65227817745803,Energy,Oil & Gas E&P,475,2015
WSR,-30.641132389675267,Real Estate,REIT-Retail,85,2015
HA,44.97594112652136,Industrials,Airlines,7087,2015
CTS,9.297052154195013,Technology,Electronic Components,3570,2015
TUP,-21.491464510332435,Consumer Cyclical,Packaging & Containers,11300,2015
EPAC,3.5475792988313914,Industrials,Specialty Industrial Machinery,2300,2015
JRVR,36.195587358378056,Financial Services,Insurance-Specialty,800,2015
BRC,-13.881636205396003,Industrials,Security & Protection Services,5400,2015
IVC,15.756181713628523,Healthcare,Medical Devices,3900,2015
ABM,-1.4049877063575769,Industrials,Specialty Business Services,140000,2015
SM,-92.3702950152594,Energy,Oil & Gas E&P,530,2015
IRET,-18.70503597122302,Real Estate,REIT-Residential,361,2015
GHL,-28.90597693114297,Financial Services,Capital Markets,405,2015
PDCE,13.937804421131519,Energy,Oil & Gas E&P,540,2015
SCHL,4.61618257261411,Communication Services,Publishing,8300,2015
EIG,23.809523809523807,Financial Services,Insurance-Specialty,704,2015
LPI,-22.77847309136421,Energy,Oil & Gas E&P,280,2015
NFBK,9.547738693467334,Financial Services,Banks-Regional,357,2015
MHO,5.839416058394165,Consumer Cyclical,Residential Construction,1401,2015
SXI,15.706554419723393,Industrials,Specialty Industrial Machinery,3800,2015
PARR,22.217502124044184,Energy,Oil & Gas Refining & Marketing,1408,2015
EPAY,16.683484695593677,Technology,Software-Infrastructure,2000,2015
EGBN,32.236972458886456,Financial Services,Banks-Regional,515,2015
COOP,16.988416988416986,Financial Services,Mortgage Finance,9100,2015
MXL,45.349626612355735,Technology,Semiconductors,697,2015
CORE,18.623382963143754,Consumer Defensive,Food Distribution,8555,2015
BELFB,-36.032388663967616,Technology,Electronic Components,6935,2015
SMP,4.178712220762145,Consumer Cyclical,Auto Parts,4200,2015
CUB,-10.666666666666664,Industrials,Aerospace & Defense,6100,2015
ALEX,-8.354573775134511,Real Estate,REIT-Diversified,793,2015
WIRE,17.417093556214624,Industrials,Electrical Equipment & Parts,1380,2015
DXPE,-79.91228070175438,Industrials,Industrial Distribution,2747,2015
MSTR,9.866696413631546,Technology,Software-Application,2073,2015
CPK,14.079295154185026,Utilities,Utilities-Regulated Gas,955,2015
FARO,-87.50000000000001,Technology,Scientific & Technical Instruments,1818,2015
PSMT,1.4580069887938232,Consumer Defensive,Discount Stores,9500,2015
TISI,-19.336670838548184,Industrials,Specialty Business Services,5500,2015
ONTO,-2.6420079260237683,Technology,Semiconductors,1340,2015
BANR,11.949411251635405,Financial Services,Banks-Regional,2198,2015
DORM,3.665472930271755,Consumer Cyclical,Auto Parts,2732,2015
MATW,13.320860617399447,Industrials,Conglomerates,11000,2015
NBR,-35.252643948296125,Energy,Oil & Gas Drilling,14000,2015
ARI,4.062681369704,Real Estate,REIT-Mortgage,0,2015
MDRX,22.56176853055917,Healthcare,Health Information Services,9600,2015
BJRI,-1.8863584080975393,Consumer Cyclical,Restaurants,22725,2015
PMT,-47.509829619921376,Real Estate,REIT-Mortgage,1,2015
PRAA,-42.75007206687808,Financial Services,Credit Services,3811,2015
TILE,17.92058516196447,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4110,2015
PFS,13.846153846153845,Financial Services,Banks-Regional,968,2015
AMPH,14.75755446240337,Healthcare,Drug Manufacturers-Specialty & Generic,2027,2015
BCPC,12.878289473684209,Basic Materials,Specialty Chemicals,1341,2015
INGN,23.671738588176606,Healthcare,Medical Devices,1020,2015
ABG,-10.038552787663102,Consumer Cyclical,Auto & Truck Dealerships,8500,2015
BBBY,-54.963730569948176,Consumer Cyclical,Specialty Retail,55000,2015
IBTX,2.4687499999999973,Financial Services,Banks-Regional,1469,2015
UHT,-7.438512297540489,Real Estate,REIT-Healthcare Facilities,0,2015
CUTR,-3.9874902267396526,Healthcare,Medical Devices,447,2015
SCL,22.72086939021936,Basic Materials,Specialty Chemicals,2284,2015
UVE,-0.21570319240725072,Financial Services,Insurance-Property & Casualty,805,2015
ARCB,-74.19354838709677,Industrials,Trucking,13000,2015
SFBS,36.040395539659166,Financial Services,Banks-Regional,496,2015
CPF,4.722979109900087,Financial Services,Banks-Regional,789,2015
PRFT,-5.140186915887844,Technology,Information Technology Services,3454,2015
PCRX,-39.796848547988,Healthcare,Drug Manufacturers-Specialty & Generic,606,2015
FUL,-12.832465039758706,Basic Materials,Specialty Chemicals,6369,2015
CAKE,-13.879852526566902,Consumer Cyclical,Restaurants,46250,2015
PATK,1.1494252873563218,Consumer Cyclical,Recreational Vehicles,7500,2015
SHEN,30.987224157955858,Communication Services,Telecom Services,1130,2015
FSP,-24.444444444444457,Real Estate,REIT-Office,37,2015
VVI,4.427913567127169,Industrials,Specialty Business Services,5361,2015
CYH,-77.42178665661514,Healthcare,Medical Care Facilities,63000,2015
KRG,-17.855765522560738,Real Estate,REIT-Retail,133,2015
EXPO,-60.44044044044043,Industrials,Consulting Services,901,2015
CONN,32.93566254793353,Consumer Cyclical,Specialty Retail,4200,2015
SLP,35.822401614530776,Healthcare,Health Information Services,129,2015
TMST,-222.1957040572792,Basic Materials,Steel,2055,2015
BEAT,15.410958904109581,Healthcare,Diagnostics & Research,1700,2015
UCTT,-71.87500000000001,Technology,Semiconductor Equipment & Materials,3940,2015
CCRN,37.58389261744966,Industrials,Staffing & Employment Services,1700,2015
OPI,-43.66729678638943,Real Estate,REIT-Office,0,2015
NYMT,-45.21575984990619,Real Estate,REIT-Mortgage,55,2015
ZUMZ,-146.62698412698413,Consumer Cyclical,Apparel Retail,2575,2015
ENTA,-31.556632344033897,Healthcare,Biotechnology,141,2015
MTH,-7.119741100323608,Consumer Cyclical,Residential Construction,1510,2015
MDC,2.075989032510776,Consumer Cyclical,Residential Construction,1656,2015
CAL,-5.853840417598808,Consumer Cyclical,Footwear & Accessories,11400,2015
PAHC,9.293063391968142,Healthcare,Drug Manufacturers-Specialty & Generic,1700,2015
SYKE,26.835607537361927,Technology,Information Technology Services,54900,2015
NP,8.089059746916542,Basic Materials,Paper & Paper Products,2324,2015
FCF,13.009922822491738,Financial Services,Banks-Regional,1399,2015
RDNT,-27.669902912621357,Healthcare,Diagnostics & Research,6165,2015
HLX,-256.84410646387835,Energy,Oil & Gas Equipment & Services,1650,2015
LNN,-19.364640883977895,Industrials,Farm & Heavy Construction Machinery,1125,2015
UVV,28.38801711840229,Consumer Defensive,Tobacco,24000,2015
FIZZ,52.15669014084507,Consumer Defensive,Beverages-Non-Alcoholic,1550,2015
GLT,-24.023861171366594,Basic Materials,Paper & Paper Products,2557,2015
BKE,-65.00974658869396,Consumer Cyclical,Apparel Retail,2800,2015
PPBI,30.07058823529412,Financial Services,Banks-Regional,989,2015
JJSF,15.899545727264933,Consumer Defensive,Packaged Foods,4100,2015
RMAX,10.777479892761384,Real Estate,Real Estate Services,500,2015
EGRX,78.10984549453028,Healthcare,Drug Manufacturers-Specialty & Generic,108,2015
IVR,-23.809523809523803,Real Estate,REIT-Mortgage,0,2015
IRT,-26.764314247669773,Real Estate,REIT-Residential,410,2015
SNBR,-39.37412424100887,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4000,2015
SHAK,-8.964646464646457,Consumer Cyclical,Restaurants,7603,2015
XHR,-48.401826484018265,Real Estate,REIT-Hotel & Motel,48,2015
DEA,6.577415599534336,Real Estate,REIT-Office,37,2015
VSTO,3.7968995731296284,Consumer Cyclical,Leisure,4400,2015
NXRT,-8.021390374331556,Real Estate,REIT-Residential,3,2015
NSA,21.249270286047864,Real Estate,REIT-Industrial,459,2015
UNIT,-39.37934724451578,Real Estate,REIT-Specialty,899,2015
CHCT,-4.449267498643518,Real Estate,REIT-Healthcare Facilities,25,2015
GNL,-2.6415094339622636,Real Estate,REIT-Office,1,2015
ALRM,-11.091127098321351,Technology,Software-Application,1361,2015
GKOS,-28.75658161198865,Healthcare,Medical Instruments & Supplies,600,2015
LNTH,-118.04733727810653,Healthcare,Diagnostics & Research,508,2015
BNED,-27.7386934673367,Consumer Cyclical,Specialty Retail,3400,2015
VIAV,11.822660098522164,Technology,Communication Equipment,3600,2015
FLOW,-21.461841633823,Industrials,Specialty Industrial Machinery,5000,2015
RGNX,6.867469879518075,Healthcare,Biotechnology,257,2015
ABTX,-2.5792811839323595,Financial Services,Banks-Regional,598,2015
EXTN,0.0,Energy,Oil & Gas Equipment & Services,3600,2015
FCPT,0.0,Real Estate,REIT-Hotel & Motel,361,2015
AROC,0.0,Energy,Oil & Gas Equipment & Services,1700,2015
