Ticker,pct change,Sector,Industry,Full Time Emp,Year
ADUS,1.867816091954019,Healthcare,Medical Care Facilities,5002,2017
GVA,11.508749802932362,Industrials,Engineering & Construction,7000,2017
UNF,22.437841115827773,Industrials,Specialty Business Services,14000,2017
ENSG,8.378378378378375,Healthcare,Medical Care Facilities,24500,2017
KELYA,17.89512284561789,Industrials,Staffing & Employment Services,7700,2017
TMP,-11.309157959434547,Financial Services,Banks-Regional,934,2017
MTH,28.222656250000007,Consumer Cyclical,Residential Construction,1510,2017
MLAB,4.151246983105388,Technology,Scientific & Technical Instruments,460,2017
LPI,-27.70970782280868,Energy,Oil & Gas E&P,280,2017
MNRO,-5.179982440737482,Consumer Cyclical,Auto Parts,8184,2017
WRLD,39.20961347869177,Financial Services,Credit Services,3744,2017
MDP,7.1915215745647245,Communication Services,Publishing,5290,2017
CCRN,-13.401253918495303,Industrials,Staffing & Employment Services,1700,2017
SFNC,-5.341506129597192,Financial Services,Banks-Regional,2904,2017
ENTA,43.54976141785958,Healthcare,Biotechnology,141,2017
CTB,-2.545968882602542,Consumer Cyclical,Auto Parts,8720,2017
HAFC,-9.225700164744637,Financial Services,Banks-Regional,633,2017
PAHC,20.29850746268657,Healthcare,Drug Manufacturers-Specialty & Generic,1700,2017
SPPI,75.4089709762533,Healthcare,Biotechnology,146,2017
FHB,-13.0568882796436,Financial Services,Banks-Regional,2099,2017
CVGW,34.478672985782,Consumer Defensive,Packaged Foods,3657,2017
BRC,4.089709762532974,Industrials,Security & Protection Services,5400,2017
SCL,1.0890211472711149,Basic Materials,Specialty Chemicals,2284,2017
PATK,-17.710583153347727,Consumer Cyclical,Recreational Vehicles,7500,2017
PBF,34.58392101551481,Energy,Oil & Gas Refining & Marketing,3442,2017
PBI,-42.39713774597496,Industrials,Business Equipment & Supplies,11000,2017
FLGT,-198.4018264840183,Healthcare,Diagnostics & Research,473,2017
ASIX,38.935108153078204,Basic Materials,Chemicals,1520,2017
PRAA,-19.879518072289137,Financial Services,Credit Services,3811,2017
CONN,70.32348804500702,Consumer Cyclical,Specialty Retail,4200,2017
PRA,4.811898512685914,Financial Services,Insurance-Property & Casualty,961,2017
CBU,-8.57674418604651,Financial Services,Banks-Regional,2752,2017
OXM,26.825375714855692,Consumer Cyclical,Apparel Manufacturing,6100,2017
BELFB,-26.290706910246232,Technology,Electronic Components,6935,2017
STAR,0.707964601769912,Real Estate,REIT-Diversified,155,2017
BEAT,22.90969899665551,Healthcare,Diagnostics & Research,1700,2017
SEM,29.461756373937675,Healthcare,Medical Care Facilities,35700,2017
CVBF,4.329371816638369,Financial Services,Banks-Regional,0,2017
UNIT,-47.723440134907264,Real Estate,REIT-Specialty,899,2017
CCOI,7.72626931567329,Communication Services,Telecom Services,1110,2017
SNBR,46.315509444001066,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4000,2017
SSTK,-25.02904950034858,Communication Services,Internet Content & Information,1116,2017
CTS,16.50485436893204,Technology,Electronic Components,3570,2017
TBI,10.0,Industrials,Staffing & Employment Services,6200,2017
MCS,-8.409506398537467,Communication Services,Entertainment,3465,2017
ICHR,37.23577235772358,Technology,Semiconductor Equipment & Materials,1355,2017
USPH,2.8393351800553974,Healthcare,Medical Care Facilities,3200,2017
NEO,9.029345372460487,Healthcare,Diagnostics & Research,1700,2017
FELE,12.09150326797385,Industrials,Specialty Industrial Machinery,5500,2017
MYE,29.230769230769226,Consumer Cyclical,Packaging & Containers,1640,2017
AEIS,12.803793716656786,Industrials,Electrical Equipment & Parts,10917,2017
USCR,21.69754931261208,Basic Materials,Building Materials,3173,2017
GWB,-7.412060301507545,Financial Services,Banks-Regional,1607,2017
SCSC,-10.474860335195531,Technology,Electronics & Computer Distribution,2200,2017
IVC,31.750741839762618,Healthcare,Medical Devices,3900,2017
CLW,-38.54625550660793,Basic Materials,Paper & Paper Products,3290,2017
PRFT,7.026743576297849,Technology,Information Technology Services,3454,2017
VTOL,-45.674418604651166,Energy,Oil & Gas Equipment & Services,0,2017
BCC,37.84461152882205,Basic Materials,Lumber & Wood Production,5900,2017
SENEA,-16.58536585365854,Consumer Defensive,Packaged Foods,3200,2017
EPAC,-3.359683794466395,Industrials,Specialty Industrial Machinery,2300,2017
MYRG,-7.668625804645962,Industrials,Engineering & Construction,7100,2017
CLF,-21.63661581137309,Basic Materials,Steel,2372,2017
OSIS,-15.98322460391427,Technology,Electronic Components,6758,2017
FWRD,16.103760445682454,Industrials,Integrated Freight & Logistics,4640,2017
BRKS,26.96016771488469,Technology,Semiconductor Equipment & Materials,3159,2017
BRKL,-0.31847133757962237,Financial Services,Banks-Regional,763,2017
ARR,18.27371695178849,Real Estate,REIT-Mortgage,0,2017
GCI,9.177592371871281,Communication Services,Publishing,21255,2017
ABM,-7.078472958642634,Industrials,Specialty Business Services,140000,2017
MATX,-19.50402144772117,Industrials,Marine Shipping,1988,2017
AEGN,8.53322847031065,Industrials,Engineering & Construction,4900,2017
OII,-31.740775780510884,Energy,Oil & Gas Equipment & Services,9100,2017
TMST,-10.994075049374588,Basic Materials,Steel,2055,2017
RGS,9.374999999999996,Consumer Cyclical,Personal Services,7000,2017
RGR,5.550581915846019,Industrials,Aerospace & Defense,1609,2017
SHEN,19.378698224852066,Communication Services,Telecom Services,1130,2017
CNXN,-4.082411293399467,Technology,Electronics & Computer Distribution,2609,2017
HA,-27.854454203262236,Industrials,Airlines,7087,2017
PLUS,-49.002659574468076,Technology,Software-Application,1497,2017
IBTX,8.062130177514787,Financial Services,Banks-Regional,1469,2017
RGP,-8.090614886731393,Industrials,Consulting Services,929,2017
GTY,5.0441826215022125,Real Estate,REIT-Retail,31,2017
CXW,-29.066666666666663,Real Estate,REIT-Specialty,14075,2017
LPSN,36.52173913043478,Technology,Software-Application,1213,2017
CUTR,59.20617420066152,Healthcare,Medical Devices,447,2017
UBA,-3.2658693652253956,Real Estate,REIT-Retail,105,2017
ABTX,13.811420982735715,Financial Services,Banks-Regional,598,2017
FMBI,-1.124531445231152,Financial Services,Banks-Regional,2122,2017
SHOO,24.625267665952887,Consumer Cyclical,Footwear & Accessories,2500,2017
HAYN,-28.26833073322934,Industrials,Metal Fabrication,1037,2017
BMI,19.351464435146447,Industrials,Electrical Equipment & Parts,1567,2017
ATI,9.983429991714997,Industrials,Metal Fabrication,8100,2017
JBT,22.06678700361011,Industrials,Specialty Industrial Machinery,6200,2017
SLCA,-81.63390663390663,Energy,Oil & Gas Equipment & Services,2177,2017
HT,-14.885057471264368,Real Estate,REIT-Hotel & Motel,49,2017
PLT,-12.306470821754656,Technology,Communication Equipment,6584,2017
AAWW,10.059676044330773,Industrials,Airports & Air Services,3587,2017
ALRM,28.23841059602649,Technology,Software-Application,1361,2017
CUB,19.338422391857517,Industrials,Aerospace & Defense,6100,2017
WRE,-1.060411311053979,Real Estate,REIT-Office,125,2017
PRDO,19.122516556291394,Consumer Defensive,Education & Training Services,2250,2017
UFPI,-170.36150983519406,Basic Materials,Lumber & Wood Production,12000,2017
PARR,24.63692946058092,Energy,Oil & Gas Refining & Marketing,1408,2017
INVA,25.299506694855534,Healthcare,Biotechnology,5,2017
LGIH,58.60322537651606,Consumer Cyclical,Residential Construction,953,2017
AVAV,53.36538461538461,Industrials,Aerospace & Defense,823,2017
FF,7.806955287437897,Basic Materials,Chemicals,538,2017
SYKE,11.192368839427662,Technology,Information Technology Services,54900,2017
MDRX,19.51890034364261,Healthcare,Health Information Services,9600,2017
BBBY,-83.49249658935882,Consumer Cyclical,Specialty Retail,55000,2017
VVI,20.848375451263536,Industrials,Specialty Business Services,5361,2017
HSTM,0.8635578583765081,Healthcare,Health Information Services,849,2017
HSKA,0.73556913103103,Healthcare,Diagnostics & Research,386,2017
ENDP,-57.935483870967744,Healthcare,Drug Manufacturers-Specialty & Generic,3172,2017
TRUP,45.37068670994192,Financial Services,Insurance-Specialty,738,2017
CYTK,-28.220858895705508,Healthcare,Biotechnology,156,2017
COLB,8.471454880294658,Financial Services,Banks-Regional,2162,2017
FIZZ,48.491379310344826,Consumer Defensive,Beverages-Non-Alcoholic,1550,2017
SCVL,4.411214953271027,Consumer Cyclical,Apparel Retail,2200,2017
CPRI,31.99364575059571,Consumer Cyclical,Apparel Manufacturing,10834,2017
SRDX,13.571428571428573,Healthcare,Diagnostics & Research,370,2017
XHR,15.00694766095414,Real Estate,REIT-Hotel & Motel,48,2017
SNEX,13.284740183399949,Financial Services,Capital Markets,2950,2017
ASTE,-19.623931623931632,Industrials,Farm & Heavy Construction Machinery,3582,2017
UNFI,7.245788512279278,Consumer Defensive,Food Distribution,28300,2017
FCPT,15.136186770428017,Real Estate,REIT-Hotel & Motel,361,2017
CAKE,-25.07264425072644,Consumer Cyclical,Restaurants,46250,2017
CTRE,9.546539379474948,Real Estate,REIT-Healthcare Facilities,52,2017
NPK,-6.988436400201109,Industrials,Aerospace & Defense,919,2017
MMI,20.97516099356026,Real Estate,Real Estate Services,877,2017
CLDT,11.511423550087876,Real Estate,REIT-Hotel & Motel,39,2017
ENVA,7.236842105263156,Financial Services,Credit Services,1325,2017
UEIC,-25.925925925925924,Technology,Consumer Electronics,4347,2017
KFY,29.797003383276948,Industrials,Staffing & Employment Services,8198,2017
EPAY,25.83621683967705,Technology,Software-Infrastructure,2000,2017
KAMN,14.123045547246774,Industrials,Aerospace & Defense,2935,2017
TSE,10.812672176308533,Basic Materials,Specialty Chemicals,2700,2017
NWBI,-2.0322773460848764,Financial Services,Banks-Regional,2523,2017
JOE,6.6481994459833755,Real Estate,Real Estate-Diversified,55,2017
NP,9.376723662437948,Basic Materials,Paper & Paper Products,2324,2017
VSTO,-97.7350720658888,Consumer Cyclical,Leisure,4400,2017
AEL,23.202082655385613,Financial Services,Insurance-Life,608,2017
UVE,4.387568555758694,Financial Services,Insurance-Property & Casualty,805,2017
HMSY,-7.138643067846613,Healthcare,Health Information Services,3100,2017
IRDM,14.406779661016959,Communication Services,Telecom Services,497,2017
PRGS,34.178999295278366,Technology,Software-Application,1538,2017
ALGT,-11.147011308562197,Industrials,Airlines,4275,2017
SPXC,20.516087926091114,Industrials,Specialty Industrial Machinery,4500,2017
CVCO,35.61598951507208,Consumer Cyclical,Residential Construction,5000,2017
NXGN,-10.530191458026508,Healthcare,Health Information Services,2754,2017
USNA,15.86765698852127,Consumer Defensive,Household & Personal Products,1909,2017
ATNI,-45.29496923633733,Communication Services,Telecom Services,1700,2017
WABC,4.701931150293866,Financial Services,Banks-Regional,737,2017
GCO,-85.23076923076924,Consumer Cyclical,Apparel Retail,5650,2017
OIS,-39.57597173144876,Energy,Oil & Gas Equipment & Services,2337,2017
FDP,-20.096496748479122,Consumer Defensive,Farm Products,38000,2017
FLOW,26.624605678233433,Industrials,Specialty Industrial Machinery,5000,2017
CLI,-29.962894248608542,Real Estate,REIT-Office,283,2017
TTEC,26.459627329192543,Technology,Information Technology Services,56200,2017
GBX,17.91744840525328,Industrials,Railroads,10600,2017
CLB,-6.645367412140576,Energy,Oil & Gas Equipment & Services,3800,2017
SHAK,18.26388888888889,Consumer Cyclical,Restaurants,7603,2017
INN,-3.939592908732762,Real Estate,REIT-Hotel & Motel,59,2017
MERC,16.433566433566444,Basic Materials,Paper & Paper Products,2325,2017
ELY,18.66475233309404,Consumer Cyclical,Leisure,4200,2017
AROC,-39.047619047619044,Energy,Oil & Gas Equipment & Services,1700,2017
VREX,13.318396813542446,Healthcare,Medical Devices,2000,2017
FBM,-7.978363759296833,Industrials,Industrial Distribution,3400,2017
PUMP,32.787698412698404,Energy,Oil & Gas Equipment & Services,2200,2017
CADE,19.395280235988206,Financial Services,Banks-Regional,1800,2017
HCC,32.04771371769383,Basic Materials,Coking Coal,1417,2017
SGH,51.958456973293764,Technology,Semiconductors,1754,2017
KREF,-7.446276861569206,Real Estate,REIT-Mortgage,0,2017
SAFE,-5.681818181818182,Real Estate,REIT-Diversified,0,2017
GPMT,-6.257046223224369,Real Estate,REIT-Mortgage,0,2017
CEIX,0.0,Energy,Thermal Coal,1792,2017
